Player,Player-additional,League,Season,Home Continent,Home Country,Home City,Overall Value,Offensive Performance,Defensive Performance,Measurables,Migration Difficulty
Fautino De Los Santos,delosfa01,MLB,,North America,Dominican Republic,Samana,22,,,,
Fautino De Los Santos,delosfa01,MLB,,North America,Dominican Republic,Samana,22,,,,
Luis de los Santos,deloslu01,MLB,,North America,Dominican Republic,San Cristobal,21,,,,
Luis de los Santos,deloslu01,MLB,,North America,Dominican Republic,San Cristobal,21,,,,
Luis de los Santos,deloslu01,MLB,,North America,Dominican Republic,San Cristobal,20,,,,
Luis de los Santos,deloslu02,MLB,,North America,Dominican Republic,Santo Domingo,19,,,,
Ramón de los Santos,delosra01,MLB,,North America,Dominican Republic,Santo Domingo,22,,,,
Valerio De Los Santos,delosva01,MLB,,North America,Dominican Republic,Las Matas de Farfan,22,,,,
Valerio De Los Santos,delosva01,MLB,,North America,Dominican Republic,Las Matas de Farfan,22,,,,
Valerio De Los Santos,delosva01,MLB,,North America,Dominican Republic,Las Matas de Farfan,21,,,,
Valerio De Los Santos,delosva01,MLB,,North America,Dominican Republic,Las Matas de Farfan,22,,,,
Valerio De Los Santos,delosva01,MLB,,North America,Dominican Republic,Las Matas de Farfan,22,,,,
Valerio De Los Santos,delosva01,MLB,,North America,Dominican Republic,Las Matas de Farfan,22,,,,
Valerio De Los Santos,delosva01,MLB,,North America,Dominican Republic,Las Matas de Farfan,22,,,,
Valerio De Los Santos,delosva01,MLB,,North America,Dominican Republic,Las Matas de Farfan,22,,,,
Valerio De Los Santos,delosva01,MLB,,North America,Dominican Republic,Las Matas de Farfan,21,,,,
Yerry De Los Santos,delosye01,MLB,,North America,Dominican Republic,Samana,20,,,,
Yerry De Los Santos,delosye01,MLB,,North America,Dominican Republic,Samana,23,,,,
Miguel Del Pozo,delpomi01,MLB,,North America,Dominican Republic,Santo Domingo,20,,,,
Miguel Del Pozo,delpomi01,MLB,,North America,Dominican Republic,Santo Domingo,19,,,,
Miguel Del Pozo,delpomi01,MLB,,North America,Dominican Republic,Santo Domingo,22,,,,
Enerio Del Rosario,delroen01,MLB,,North America,Dominican Republic,Santa Lucia,22,,,,
Enerio Del Rosario,delroen01,MLB,,North America,Dominican Republic,Santa Lucia,22,,,,
Enerio Del Rosario,delroen01,MLB,,North America,Dominican Republic,Santa Lucia,22,,,,
Miguel Del Toro,deltomi01,MLB,,North America,Mexico,San Ignacio,21,,,,
Miguel Del Toro,deltomi01,MLB,,North America,Mexico,San Ignacio,22,,,,
Fred Demarais,demarfr01,MLB,,North America,Canada,Montreal,22,,,,
Ryan Dempster,dempsry01,MLB,,North America,Canada,Sechelt,21,,,,
Ryan Dempster,dempsry01,MLB,,North America,Canada,Sechelt,21,,,,
Ryan Dempster,dempsry01,MLB,,North America,Canada,Sechelt,20,,,,
Ryan Dempster,dempsry01,MLB,,North America,Canada,Sechelt,19,,,,
Ryan Dempster,dempsry01,MLB,,North America,Canada,Sechelt,21,,,,
Ryan Dempster,dempsry01,MLB,,North America,Canada,Sechelt,20,,,,
Ryan Dempster,dempsry01,MLB,,North America,Canada,Sechelt,22,,,,
Ryan Dempster,dempsry01,MLB,,North America,Canada,Sechelt,21,,,,
Ryan Dempster,dempsry01,MLB,,North America,Canada,Sechelt,22,,,,
Ryan Dempster,dempsry01,MLB,,North America,Canada,Sechelt,22,,,,
Ryan Dempster,dempsry01,MLB,,North America,Canada,Sechelt,21,,,,
Ryan Dempster,dempsry01,MLB,,North America,Canada,Sechelt,21,,,,
Ryan Dempster,dempsry01,MLB,,North America,Canada,Sechelt,21,,,,
Ryan Dempster,dempsry01,MLB,,North America,Canada,Sechelt,20,,,,
Ryan Dempster,dempsry01,MLB,,North America,Canada,Sechelt,21,,,,
Ryan Dempster,dempsry01,MLB,,North America,Canada,Sechelt,22,,,,
Jorge De Paula,depaujo01,MLB,,North America,Dominican Republic,Sabana Grande de Boya,24,,,,
Jorge De Paula,depaujo01,MLB,,North America,Dominican Republic,Sabana Grande de Boya,22,,,,
Jorge De Paula,depaujo01,MLB,,North America,Dominican Republic,Sabana Grande de Boya,21,,,,
José De Paula,depaujo02,MLB,,North America,Dominican Republic,Villa Mella,22,,,,
Julio De Paula,depauju01,MLB,,North America,Dominican Republic,Santo Domingo,20,,,,
Odrisamer Despaigne,despaod01,MLB,,North America,Cuba,La Habana,21,,,,
Odrisamer Despaigne,despaod01,MLB,,North America,Cuba,La Habana,21,,,,
Odrisamer Despaigne,despaod01,MLB,,North America,Cuba,La Habana,22,,,,
Odrisamer Despaigne,despaod01,MLB,,North America,Cuba,La Habana,21,,,,
Odrisamer Despaigne,despaod01,MLB,,North America,Cuba,La Habana,22,,,,
Odrisamer Despaigne,despaod01,MLB,,North America,Cuba,La Habana,21,,,,
Elmer Dessens,desseel01,MLB,,North America,Mexico,Hermosillo,22,,,,
Elmer Dessens,desseel01,MLB,,North America,Mexico,Hermosillo,22,,,,
Elmer Dessens,desseel01,MLB,,North America,Mexico,Hermosillo,21,,,,
Elmer Dessens,desseel01,MLB,,North America,Mexico,Hermosillo,22,,,,
Elmer Dessens,desseel01,MLB,,North America,Mexico,Hermosillo,22,,,,
Elmer Dessens,desseel01,MLB,,North America,Mexico,Hermosillo,22,,,,
Elmer Dessens,desseel01,MLB,,North America,Mexico,Hermosillo,22,,,,
Elmer Dessens,desseel01,MLB,,North America,Mexico,Hermosillo,22,,,,
Elmer Dessens,desseel01,MLB,,North America,Mexico,Hermosillo,21,,,,
Elmer Dessens,desseel01,MLB,,North America,Mexico,Hermosillo,22,,,,
Elmer Dessens,desseel01,MLB,,North America,Mexico,Hermosillo,22,,,,
Elmer Dessens,desseel01,MLB,,North America,Mexico,Hermosillo,22,,,,
Elmer Dessens,desseel01,MLB,,North America,Mexico,Hermosillo,22,,,,
Elmer Dessens,desseel01,MLB,,North America,Mexico,Hermosillo,22,,,,
Orestes Destrade,destror01,MLB,,North America,Cuba,Santiago de Cuba,21,,,,
Orestes Destrade,destror01,MLB,,North America,Cuba,Santiago de Cuba,21,,,,
Orestes Destrade,destror01,MLB,,North America,Cuba,Santiago de Cuba,17,,,,
Orestes Destrade,destror01,MLB,,North America,Cuba,Santiago de Cuba,20,,,,
César Devarez,devarce01,MLB,,North America,Dominican Republic,San Francisco de Macoris,21,,,,
César Devarez,devarce01,MLB,,North America,Dominican Republic,San Francisco de Macoris,21,,,,
José Devers,deverjo01,MLB,,North America,Dominican Republic,Samana,21,,,,
Rafael Devers,deverra01,MLB,,North America,Dominican Republic,Sanchez,25,,,,
Rafael Devers,deverra01,MLB,,North America,Dominican Republic,Sanchez,22,,,,
Rafael Devers,deverra01,MLB,,North America,Dominican Republic,Sanchez,42,,,,
Rafael Devers,deverra01,MLB,,North America,Dominican Republic,Sanchez,24,,,,
Rafael Devers,deverra01,MLB,,North America,Dominican Republic,Sanchez,35,,,,
Rafael Devers,deverra01,MLB,,North America,Dominican Republic,Sanchez,38,,,,
Rafael Devers,deverra01,MLB,,North America,Dominican Republic,Sanchez,35,,,,
Rafael Devers,deverra01,MLB,,North America,Dominican Republic,Sanchez,27,,,,
Scott Diamond,diamosc01,MLB,,North America,Canada,Guelph,22,,,,
Scott Diamond,diamosc01,MLB,,North America,Canada,Guelph,22,,,,
Scott Diamond,diamosc01,MLB,,North America,Canada,Guelph,22,,,,
Scott Diamond,diamosc01,MLB,,North America,Canada,Guelph,21,,,,
Aledmys Díaz,diazal02,MLB,,North America,Cuba,Santa Clara,32,,,,
Aledmys Díaz,diazal02,MLB,,North America,Cuba,Santa Clara,21,,,,
Aledmys Díaz,diazal02,MLB,,North America,Cuba,Santa Clara,30,,,,
Aledmys Díaz,diazal02,MLB,,North America,Cuba,Santa Clara,26,,,,
Aledmys Díaz,diazal02,MLB,,North America,Cuba,Santa Clara,22,,,,
Aledmys Díaz,diazal02,MLB,,North America,Cuba,Santa Clara,28,,,,
Aledmys Díaz,diazal02,MLB,,North America,Cuba,Santa Clara,25,,,,
Aledmys Díaz,diazal02,MLB,,North America,Cuba,Santa Clara,18,,,,
Alexis Díaz,diazal03,MLB,,North America,Puerto Rico,Humacao,32,,,,
Alexis Díaz,diazal03,MLB,,North America,Puerto Rico,Humacao,22,,,,
Alexis Díaz,diazal03,MLB,,North America,Puerto Rico,Humacao,20,,,,
Argenis Díaz,diazar01,MLB,,South America,Venezuela,Guatire,20,,,,
Bo Díaz,diazbo01,MLB,,South America,Venezuela,Cua,22,,,,
Bo Díaz,diazbo01,MLB,,South America,Venezuela,Cua,22,,,,
Bo Díaz,diazbo01,MLB,,South America,Venezuela,Cua,20,,,,
Bo Díaz,diazbo01,MLB,,South America,Venezuela,Cua,18,,,,
Bo Díaz,diazbo01,MLB,,South America,Venezuela,Cua,29,,,,
Bo Díaz,diazbo01,MLB,,South America,Venezuela,Cua,35,,,,
Bo Díaz,diazbo01,MLB,,South America,Venezuela,Cua,30,,,,
Bo Díaz,diazbo01,MLB,,South America,Venezuela,Cua,21,,,,
Bo Díaz,diazbo01,MLB,,South America,Venezuela,Cua,25,,,,
Bo Díaz,diazbo01,MLB,,South America,Venezuela,Cua,30,,,,
Bo Díaz,diazbo01,MLB,,South America,Venezuela,Cua,31,,,,
Bo Díaz,diazbo01,MLB,,South America,Venezuela,Cua,23,,,,
Bo Díaz,diazbo01,MLB,,South America,Venezuela,Cua,19,,,,
Dayán Díaz,diazda01,MLB,,South America,Colombia,Cartagena,22,,,,
Dayán Díaz,diazda01,MLB,,South America,Colombia,Cartagena,20,,,,
Edgar Díaz,diazed01,MLB,,North America,Puerto Rico,Santurce,21,,,,
Edgar Díaz,diazed01,MLB,,North America,Puerto Rico,Santurce,22,,,,
Eddy Díaz,diazed02,MLB,,South America,Venezuela,Barquisimeto,20,,,,
Edwin Díaz,diazed03,MLB,,North America,Puerto Rico,Bayamon,20,,,,
Edwin Díaz,diazed03,MLB,,North America,Puerto Rico,Bayamon,22,,,,
Edwin Díaz,diazed04,MLB,,North America,Puerto Rico,Naguabo,22,,,,
Edwin Díaz,diazed04,MLB,,North America,Puerto Rico,Naguabo,22,,,,
Edwin Díaz,diazed04,MLB,,North America,Puerto Rico,Naguabo,22,,,,
Edwin Díaz,diazed04,MLB,,North America,Puerto Rico,Naguabo,22,,,,
Edwin Díaz,diazed04,MLB,,North America,Puerto Rico,Naguabo,27,,,,
Edwin Díaz,diazed04,MLB,,North America,Puerto Rico,Naguabo,22,,,,
Edwin Díaz,diazed04,MLB,,North America,Puerto Rico,Naguabo,22,,,,
Edwin Díaz,diazed04,MLB,,North America,Puerto Rico,Naguabo,22,,,,
Einar Díaz,diazei01,MLB,,North America,Panama,Chiriqui,22,,,,
Einar Díaz,diazei01,MLB,,North America,Panama,Chiriqui,21,,,,
Einar Díaz,diazei01,MLB,,North America,Panama,Chiriqui,22,,,,
Einar Díaz,diazei01,MLB,,North America,Panama,Chiriqui,26,,,,
Einar Díaz,diazei01,MLB,,North America,Panama,Chiriqui,26,,,,
Einar Díaz,diazei01,MLB,,North America,Panama,Chiriqui,32,,,,
Einar Díaz,diazei01,MLB,,North America,Panama,Chiriqui,19,,,,
Einar Díaz,diazei01,MLB,,North America,Panama,Chiriqui,22,,,,
Einar Díaz,diazei01,MLB,,North America,Panama,Chiriqui,19,,,,
Einar Díaz,diazei01,MLB,,North America,Panama,Chiriqui,19,,,,
Einar Díaz,diazei01,MLB,,North America,Panama,Chiriqui,22,,,,
Elias Díaz,diazel01,MLB,,South America,Venezuela,Maracaibo,22,,,,
Elias Díaz,diazel01,MLB,,South America,Venezuela,Maracaibo,21,,,,
Elias Díaz,diazel01,MLB,,South America,Venezuela,Maracaibo,21,,,,
Elias Díaz,diazel01,MLB,,South America,Venezuela,Maracaibo,28,,,,
Elias Díaz,diazel01,MLB,,South America,Venezuela,Maracaibo,18,,,,
Elias Díaz,diazel01,MLB,,South America,Venezuela,Maracaibo,22,,,,
Elias Díaz,diazel01,MLB,,South America,Venezuela,Maracaibo,30,,,,
Elias Díaz,diazel01,MLB,,South America,Venezuela,Maracaibo,23,,,,
Elias Díaz,diazel01,MLB,,South America,Venezuela,Maracaibo,27,,,,
Elias Díaz,diazel01,MLB,,South America,Venezuela,Maracaibo,26,,,,
Félix Díaz,diazfe01,MLB,,North America,Dominican Republic,Las Matas de Farfan,22,,,,
Fernando Díaz,diazfe02,MLB,,North America,Cuba,Marianao,24,,,,
Fernando Díaz,diazfe02,MLB,,North America,Cuba,Marianao,21,,,,
Fernando Díaz,diazfe02,MLB,,North America,Cuba,Marianao,25,,,,
Heliodoro Díaz,diazhe01,MLB,,North America,Cuba,Puerto Padre,21,,,,
Heliodoro Díaz,diazhe01,MLB,,North America,Cuba,Puerto Padre,21,,,,
Heliodoro Díaz,diazhe01,MLB,,North America,Cuba,Puerto Padre,22,,,,
Heliodoro Díaz,diazhe01,MLB,,North America,Cuba,Puerto Padre,24,,,,
Heliodoro Díaz,diazhe01,MLB,,North America,Cuba,Puerto Padre,23,,,,
Heliodoro Díaz,diazhe01,MLB,,North America,Cuba,Puerto Padre,21,,,,
Isan Díaz,diazis01,MLB,,North America,Puerto Rico,Bayamon,18,,,,
Isan Díaz,diazis01,MLB,,North America,Puerto Rico,Bayamon,21,,,,
Isan Díaz,diazis01,MLB,,North America,Puerto Rico,Bayamon,16,,,,
Isan Díaz,diazis01,MLB,,North America,Puerto Rico,Bayamon,21,,,,
Jairo Díaz,diazja01,MLB,,South America,Venezuela,Puerto La Cruz,22,,,,
Jairo Díaz,diazja01,MLB,,South America,Venezuela,Puerto La Cruz,22,,,,
Jairo Díaz,diazja01,MLB,,South America,Venezuela,Puerto La Cruz,22,,,,
Jairo Díaz,diazja01,MLB,,South America,Venezuela,Puerto La Cruz,22,,,,
Jairo Díaz,diazja01,MLB,,South America,Venezuela,Puerto La Cruz,19,,,,
Jhonathan Díaz,diazjh01,MLB,,South America,Venezuela,Valencia,23,,,,
Jhonathan Díaz,diazjh01,MLB,,South America,Venezuela,Valencia,23,,,,
Jhonathan Díaz,diazjh01,MLB,,South America,Venezuela,Valencia,20,,,,
José Díaz,diazjo01,MLB,,North America,Dominican Republic,San Pedro de Macoris,21,,,,
José Díaz,diazjo01,MLB,,North America,Dominican Republic,San Pedro de Macoris,22,,,,
Jordan Diaz,diazjo03,MLB,,South America,Colombia,Monteria,22,,,,
Jordan Diaz,diazjo03,MLB,,South America,Colombia,Monteria,18,,,,
Juan Díaz,diazju01,MLB,,North America,Cuba,San Jose de las Lajas,22,,,,
Juan Díaz,diazju02,MLB,,North America,Dominican Republic,Bani,21,,,,
Jumbo Díaz,diazju03,MLB,,North America,Dominican Republic,La Romana,22,,,,
Jumbo Díaz,diazju03,MLB,,North America,Dominican Republic,La Romana,22,,,,
Jumbo Díaz,diazju03,MLB,,North America,Dominican Republic,La Romana,22,,,,
Jumbo Díaz,diazju03,MLB,,North America,Dominican Republic,La Romana,22,,,,
Lewin Díaz,diazle01,MLB,,North America,Dominican Republic,Santiago,21,,,,
Lewin Díaz,diazle01,MLB,,North America,Dominican Republic,Santiago,25,,,,
Lewin Díaz,diazle01,MLB,,North America,Dominican Republic,Santiago,20,,,,
Mario Díaz,diazma01,MLB,,North America,Puerto Rico,Humacao,22,,,,
Mario Díaz,diazma01,MLB,,North America,Puerto Rico,Humacao,22,,,,
Mario Díaz,diazma01,MLB,,North America,Puerto Rico,Humacao,19,,,,
Mario Díaz,diazma01,MLB,,North America,Puerto Rico,Humacao,21,,,,
Mario Díaz,diazma01,MLB,,North America,Puerto Rico,Humacao,21,,,,
Mario Díaz,diazma01,MLB,,North America,Puerto Rico,Humacao,21,,,,
Mario Díaz,diazma01,MLB,,North America,Puerto Rico,Humacao,24,,,,
Mario Díaz,diazma01,MLB,,North America,Puerto Rico,Humacao,25,,,,
Mario Díaz,diazma01,MLB,,North America,Puerto Rico,Humacao,20,,,,
Miguel Díaz,diazmi02,MLB,,North America,Dominican Republic,San Cristobal,21,,,,
Miguel Díaz,diazmi02,MLB,,North America,Dominican Republic,San Cristobal,22,,,,
Miguel Díaz,diazmi02,MLB,,North America,Dominican Republic,San Cristobal,22,,,,
Miguel Díaz,diazmi02,MLB,,North America,Dominican Republic,San Cristobal,21,,,,
Miguel Díaz,diazmi02,MLB,,North America,Dominican Republic,San Cristobal,22,,,,
Miguel Díaz,diazmi02,MLB,,North America,Dominican Republic,San Cristobal,24,,,,
Miguel Díaz,diazmi02,MLB,,North America,Dominican Republic,San Cristobal,22,,,,
Pedro Díaz,diazpe01,MLB,,North America,Cuba,Bauta,25,,,,
Pedro Díaz,diazpe01,MLB,,North America,Cuba,Bauta,25,,,,
Robinzon Díaz,diazro01,MLB,,North America,Dominican Republic,Monte Plata,22,,,,
Robinzon Díaz,diazro01,MLB,,North America,Dominican Republic,Monte Plata,24,,,,
Víctor Díaz,diazvi01,MLB,,North America,Dominican Republic,Santo Domingo,22,,,,
Víctor Díaz,diazvi01,MLB,,North America,Dominican Republic,Santo Domingo,24,,,,
Víctor Díaz,diazvi01,MLB,,North America,Dominican Republic,Santo Domingo,21,,,,
Víctor Díaz,diazvi01,MLB,,North America,Dominican Republic,Santo Domingo,23,,,,
Yandy Díaz,diazya01,MLB,,North America,Cuba,Sagua la Grande,23,,,,
Yandy Díaz,diazya01,MLB,,North America,Cuba,Sagua la Grande,23,,,,
Yandy Díaz,diazya01,MLB,,North America,Cuba,Sagua la Grande,27,,,,
Yandy Díaz,diazya01,MLB,,North America,Cuba,Sagua la Grande,25,,,,
Yandy Díaz,diazya01,MLB,,North America,Cuba,Sagua la Grande,27,,,,
Yandy Díaz,diazya01,MLB,,North America,Cuba,Sagua la Grande,34,,,,
Yandy Díaz,diazya01,MLB,,North America,Cuba,Sagua la Grande,41,,,,
Yandy Díaz,diazya01,MLB,,North America,Cuba,Sagua la Grande,23,,,,
Yainer Diaz,diazya02,MLB,,North America,Dominican Republic,Azua,21,,,,
Yainer Diaz,diazya02,MLB,,North America,Dominican Republic,Azua,34,,,,
Yainer Diaz,diazya02,MLB,,North America,Dominican Republic,Azua,23,,,,
Yennsy Díaz,diazye01,MLB,,North America,Dominican Republic,Azua,21,,,,
Yennsy Díaz,diazye01,MLB,,North America,Dominican Republic,Azua,22,,,,
Yusniel Díaz,diazyu01,MLB,,North America,Cuba,La Habana,22,,,,
Pedro Dibut,dibutpe01,MLB,,North America,Cuba,Cienfuegos,22,,,,
Pedro Dibut,dibutpe01,MLB,,North America,Cuba,Cienfuegos,22,,,,
Pedro Dibut,dibutpe01,MLB,,North America,Cuba,Cienfuegos,22,,,,
Jason Dickson,dicksja01,MLB,,North America,Canada,London,25,,,,
Jason Dickson,dicksja01,MLB,,North America,Canada,London,22,,,,
Jason Dickson,dicksja01,MLB,,North America,Canada,London,22,,,,
Jason Dickson,dicksja01,MLB,,North America,Canada,London,21,,,,
Wilmer Difo,difowi01,MLB,,North America,Dominican Republic,Santiago,21,,,,
Wilmer Difo,difowi01,MLB,,North America,Dominican Republic,Santiago,22,,,,
Wilmer Difo,difowi01,MLB,,North America,Dominican Republic,Santiago,28,,,,
Wilmer Difo,difowi01,MLB,,North America,Dominican Republic,Santiago,21,,,,
Wilmer Difo,difowi01,MLB,,North America,Dominican Republic,Santiago,18,,,,
Wilmer Difo,difowi01,MLB,,North America,Dominican Republic,Santiago,21,,,,
Wilmer Difo,difowi01,MLB,,North America,Dominican Republic,Santiago,21,,,,
Wilmer Difo,difowi01,MLB,,North America,Dominican Republic,Santiago,21,,,,
Martín Dihigo,dihigma99,MLB,,North America,Cuba,Cidra,20,,,,
Martín Dihigo,dihigma99,MLB,,North America,Cuba,Cidra,23,,,,
Martín Dihigo,dihigma99,MLB,,North America,Cuba,Cidra,24,,,,
Martín Dihigo,dihigma99,MLB,,North America,Cuba,Cidra,35,,,,
Martín Dihigo,dihigma99,MLB,,North America,Cuba,Cidra,29,,,,
Martín Dihigo,dihigma99,MLB,,North America,Cuba,Cidra,33,,,,
Martín Dihigo,dihigma99,MLB,,North America,Cuba,Cidra,27,,,,
Martín Dihigo,dihigma99,MLB,,North America,Cuba,Cidra,28,,,,
Martín Dihigo,dihigma99,MLB,,North America,Cuba,Cidra,23,,,,
Miguel Diloné,dilonmi01,MLB,,North America,Dominican Republic,Santiago,22,,,,
Miguel Diloné,dilonmi01,MLB,,North America,Dominican Republic,Santiago,21,,,,
Miguel Diloné,dilonmi01,MLB,,North America,Dominican Republic,Santiago,22,,,,
Miguel Diloné,dilonmi01,MLB,,North America,Dominican Republic,Santiago,21,,,,
Miguel Diloné,dilonmi01,MLB,,North America,Dominican Republic,Santiago,21,,,,
Miguel Diloné,dilonmi01,MLB,,North America,Dominican Republic,Santiago,20,,,,
Miguel Diloné,dilonmi01,MLB,,North America,Dominican Republic,Santiago,33,,,,
Miguel Diloné,dilonmi01,MLB,,North America,Dominican Republic,Santiago,22,,,,
Miguel Diloné,dilonmi01,MLB,,North America,Dominican Republic,Santiago,19,,,,
Miguel Diloné,dilonmi01,MLB,,North America,Dominican Republic,Santiago,22,,,,
Miguel Diloné,dilonmi01,MLB,,North America,Dominican Republic,Santiago,28,,,,
Miguel Diloné,dilonmi01,MLB,,North America,Dominican Republic,Santiago,19,,,,
Marcos Diplán,diplama01,MLB,,North America,Dominican Republic,Santiago,22,,,,
Marcos Diplán,diplama01,MLB,,North America,Dominican Republic,Santiago,22,,,,
Rafael Dolis,dolisra01,MLB,,North America,Dominican Republic,La Romana,22,,,,
Rafael Dolis,dolisra01,MLB,,North America,Dominican Republic,La Romana,22,,,,
Rafael Dolis,dolisra01,MLB,,North America,Dominican Republic,La Romana,22,,,,
Rafael Dolis,dolisra01,MLB,,North America,Dominican Republic,La Romana,26,,,,
Rafael Dolis,dolisra01,MLB,,North America,Dominican Republic,La Romana,22,,,,
Freddy Dolsi,dolsifr01,MLB,,North America,Dominican Republic,San Pedro de Macoris,22,,,,
Freddy Dolsi,dolsifr01,MLB,,North America,Dominican Republic,San Pedro de Macoris,22,,,,
Jasson Domínguez,dominja01,MLB,,North America,Dominican Republic,Esperanza,22,,,,
José Domínguez,dominjo01,MLB,,North America,Dominican Republic,San Pedro de Macoris,22,,,,
José Domínguez,dominjo01,MLB,,North America,Dominican Republic,San Pedro de Macoris,22,,,,
José Domínguez,dominjo01,MLB,,North America,Dominican Republic,San Pedro de Macoris,22,,,,
José Domínguez,dominjo01,MLB,,North America,Dominican Republic,San Pedro de Macoris,22,,,,
Juan Domínguez,dominju01,MLB,,,,,21,,,,
Juan Domínguez,dominju01,MLB,,,,,24,,,,
Juan Domínguez,dominju01,MLB,,,,,22,,,,
Seranthony Domínguez,dominse01,MLB,,North America,Dominican Republic,Esperanza,22,,,,
Seranthony Domínguez,dominse01,MLB,,North America,Dominican Republic,Esperanza,22,,,,
Seranthony Domínguez,dominse01,MLB,,North America,Dominican Republic,Esperanza,22,,,,
Seranthony Domínguez,dominse01,MLB,,North America,Dominican Republic,Esperanza,27,,,,
Seranthony Domínguez,dominse01,MLB,,North America,Dominican Republic,Esperanza,23,,,,
Seranthony Domínguez,dominse01,MLB,,North America,Dominican Republic,Esperanza,20,,,,
Lino Donoso,donosli01,MLB,,North America,Cuba,La Habana,22,,,,
Lino Donoso,donosli01,MLB,,North America,Cuba,La Habana,21,,,,
Lino Donoso,donosli01,MLB,,North America,Cuba,La Habana,22,,,,
Brendan Donovan,donovbr01,MLB,,Europe,Germany,Wurzburg,37,,,,
Brendan Donovan,donovbr01,MLB,,Europe,Germany,Wurzburg,29,,,,
Brendan Donovan,donovbr01,MLB,,Europe,Germany,Wurzburg,22,,,,
Patsy Donovan,donovpa01,MLB,,Europe,Ireland,Cobh,18,,,,
Patsy Donovan,donovpa01,MLB,,Europe,Ireland,Cobh,27,,,,
Patsy Donovan,donovpa01,MLB,,Europe,Ireland,Cobh,27,,,,
Patsy Donovan,donovpa01,MLB,,Europe,Ireland,Cobh,29,,,,
Patsy Donovan,donovpa01,MLB,,Europe,Ireland,Cobh,24,,,,
Patsy Donovan,donovpa01,MLB,,Europe,Ireland,Cobh,29,,,,
Patsy Donovan,donovpa01,MLB,,Europe,Ireland,Cobh,30,,,,
Patsy Donovan,donovpa01,MLB,,Europe,Ireland,Cobh,25,,,,
Patsy Donovan,donovpa01,MLB,,Europe,Ireland,Cobh,28,,,,
Patsy Donovan,donovpa01,MLB,,Europe,Ireland,Cobh,20,,,,
Patsy Donovan,donovpa01,MLB,,Europe,Ireland,Cobh,26,,,,
Patsy Donovan,donovpa01,MLB,,Europe,Ireland,Cobh,32,,,,
Patsy Donovan,donovpa01,MLB,,Europe,Ireland,Cobh,33,,,,
Patsy Donovan,donovpa01,MLB,,Europe,Ireland,Cobh,29,,,,
Patsy Donovan,donovpa01,MLB,,Europe,Ireland,Cobh,18,,,,
Patsy Donovan,donovpa01,MLB,,Europe,Ireland,Cobh,21,,,,
Patsy Donovan,donovpa01,MLB,,Europe,Ireland,Cobh,22,,,,
Melvin Dorta,dortame01,MLB,,South America,Venezuela,Valencia,21,,,,
Octavio Dotel,doteloc01,MLB,,North America,Dominican Republic,Santo Domingo,22,,,,
Octavio Dotel,doteloc01,MLB,,North America,Dominican Republic,Santo Domingo,20,,,,
Octavio Dotel,doteloc01,MLB,,North America,Dominican Republic,Santo Domingo,21,,,,
Octavio Dotel,doteloc01,MLB,,North America,Dominican Republic,Santo Domingo,22,,,,
Octavio Dotel,doteloc01,MLB,,North America,Dominican Republic,Santo Domingo,21,,,,
Octavio Dotel,doteloc01,MLB,,North America,Dominican Republic,Santo Domingo,22,,,,
Octavio Dotel,doteloc01,MLB,,North America,Dominican Republic,Santo Domingo,23,,,,
Octavio Dotel,doteloc01,MLB,,North America,Dominican Republic,Santo Domingo,20,,,,
Octavio Dotel,doteloc01,MLB,,North America,Dominican Republic,Santo Domingo,22,,,,
Octavio Dotel,doteloc01,MLB,,North America,Dominican Republic,Santo Domingo,22,,,,
Octavio Dotel,doteloc01,MLB,,North America,Dominican Republic,Santo Domingo,22,,,,
Octavio Dotel,doteloc01,MLB,,North America,Dominican Republic,Santo Domingo,22,,,,
Octavio Dotel,doteloc01,MLB,,North America,Dominican Republic,Santo Domingo,22,,,,
Octavio Dotel,doteloc01,MLB,,North America,Dominican Republic,Santo Domingo,22,,,,
Octavio Dotel,doteloc01,MLB,,North America,Dominican Republic,Santo Domingo,20,,,,
Félix Doubront,doubrfe01,MLB,,South America,Venezuela,Puerto Cabello,21,,,,
Félix Doubront,doubrfe01,MLB,,South America,Venezuela,Puerto Cabello,21,,,,
Félix Doubront,doubrfe01,MLB,,South America,Venezuela,Puerto Cabello,22,,,,
Félix Doubront,doubrfe01,MLB,,South America,Venezuela,Puerto Cabello,21,,,,
Félix Doubront,doubrfe01,MLB,,South America,Venezuela,Puerto Cabello,22,,,,
Félix Doubront,doubrfe01,MLB,,South America,Venezuela,Puerto Cabello,20,,,,
Camilo Doval,dovalca01,MLB,,North America,Dominican Republic,Yamasa,22,,,,
Camilo Doval,dovalca01,MLB,,North America,Dominican Republic,Yamasa,28,,,,
Camilo Doval,dovalca01,MLB,,North America,Dominican Republic,Yamasa,22,,,,
Camilo Doval,dovalca01,MLB,,North America,Dominican Republic,Yamasa,22,,,,
Jeter Downs,downsje01,MLB,,South America,Colombia,San Andres,20,,,,
Jeter Downs,downsje01,MLB,,South America,Colombia,San Andres,22,,,,
Tom Dowse,dowseto01,MLB,,Europe,Ireland,Mohill,19,,,,
Tom Dowse,dowseto01,MLB,,Europe,Ireland,Mohill,17,,,,
Tom Dowse,dowseto01,MLB,,Europe,Ireland,Mohill,17,,,,
Conny Doyle,doyleco01,MLB,,,,,21,,,,
Conny Doyle,doyleco01,MLB,,,,,22,,,,
Jack Doyle,doyleja01,MLB,,Europe,Ireland,Killorglin,23,,,,
